"Fernandes conundrum for Amorim at Man Utd?","I do not want to go to the pitch and be a robot, I want to enjoy it.","0"
"Fernandes conundrum for Amorim at Man Utd?","There has been little for Wolves to enjoy so far, but the performances of Cunha have been a notable exception.","1"
"Fernandes conundrum for Amorim at Man Utd?","Antonee Robinson is nominally a left-back but his attacking importance to Fulham cannot be overstated.","1"
"Fernandes conundrum for Amorim at Man Utd?","After providing the assist for the winning goal against Brentford, he followed up with another fine performance in a2-0 defeat of Crystal Palace.","0"
"Fernandes conundrum for Amorim at Man Utd?","He will take credit for his role in the clean sheet, making twice as many interceptions as any other Fulham player.","1"
"Fernandes conundrum for Amorim at Man Utd?","Robinson ranks among the top 10 Premier League players this season for both tackles and interceptions, a testament to his combative approach.","1"
"Fernandes conundrum for Amorim at Man Utd?","But it is his willingness to drive forward that sets him apart, no doubt attracting interest from the clubs right at the top end of the game.","1"
"Fernandes conundrum for Amorim at Man Utd?","The United States international had 16 final-third entries against Palace, by far the most of any player on the pitch.","0"
"Fernandes conundrum for Amorim at Man Utd?","Whether it is Alex Iwobi or more recently Reiss Nelson, Fulham boss Marco Silva encourages his left-sided forward to drift inside, using Robinson to provide the width.","1"
"Fernandes conundrum for Amorim at Man Utd?","Overlapping runs are a feature of his game, as revealed by the Genius IQ data.","1"
"Fernandes conundrum for Amorim at Man Utd?","That tracking data shows that Robinson has made 53 overlapping runs this season, which is the second most of any Premier League player, placing him just behind Milos Kerkez.","0"
"Fernandes conundrum for Amorim at Man Utd?","No defender, Kerkez included, has made more high-speed runs than he has.","1"
"Fernandes conundrum for Amorim at Man Utd?","The result of these all-action displays is that no defender has more assists than the 27-year-old Robinson either.","1"
"Fernandes conundrum for Amorim at Man Utd?","The force is with the man who calls himself Jedi, still flying a little under the radar in this fine Fulham side - but for how much longer?","0"
"Fernandes conundrum for Amorim at Man Utd?","GW1: Salah's sprints, Saka's one-on-ones, Mount's pressingGW2: Calvert-Lewin's runs, Odegaard's pressing, Pereira's cornersGW3: De Bruyne's position, Gravenberch's runs, Dawson's returnGW4: Nuno's masterclass, Duran's strike rate, Nketiah's shootingGW5: Diaz's finishing, Traore's end product, Archer's issuesGW6: McNeil's role, Kulusevski's creativity, Gravenberch's carryingGW7: Saka's creativity, Kovacic's shooting, Mitoma's return to formGW8: Rashford's form, Buonanotte's tackling, Gvardiol's passingGW9: Palmer's positioning, Iwobi's passing, Savinho's box entriesGW10: Semenyo's dribbles, Salah's box-skills, Caicedo's tackling","0"
"Sloppy Spurs booed off as Ipswich record first Premier League win","Tottenham Hotspur StadiumAttendance:Attendance61,505.","0"
"Sloppy Spurs booed off as Ipswich record first Premier League win","Ipswich recorded their first Premier League win of the season with a shock 2-1 win over sloppy and lacklustre Tottenham.","1"
"Sloppy Spurs booed off as Ipswich record first Premier League win","Ipswich raced into a first-half lead courtesy of Sam Szmodics' clever overhead kick and Liam Delap's close-range finish.","0"
"Sloppy Spurs booed off as Ipswich record first Premier League win","It left Spurs in another sticky situation up against a dogged and determined visitors who knew a storm was coming their way in the second half.","0"
"Sloppy Spurs booed off as Ipswich record first Premier League win","Yet it never really materialised as only a Rodrigo Bentancur header found the net for underwhelming Spurs, who struggled to create clear-cut chances although Dominic Solanke thought he had scored on 52 minutes but his effort was out by VAR for a handball.","0"
"Sloppy Spurs booed off as Ipswich record first Premier League win","Spurs were booed off by their home fans at full-time.","0"
"Sloppy Spurs booed off as Ipswich record first Premier League win","They have seen their side lose five games already this season in the Premier League as Ange Postecoglou is struggling to find the key.","1"
"Sloppy Spurs booed off as Ipswich record first Premier League win","Meanwhile, this was a huge moment for Kieran McKenna and his gutsy side, who won a Premier League game for the first time since April 2002.","1"
"Sloppy Spurs booed off as Ipswich record first Premier League win","It means there are no winless teams remaining in the league after both Wolves and McKenna's side won this weekend.","0"
"Sloppy Spurs booed off as Ipswich record first Premier League win",""That's [inconsistency] down to me."","1"
"Sloppy Spurs booed off as Ipswich record first Premier League win",""That's my responsibility."","1"
"Sloppy Spurs booed off as Ipswich record first Premier League win",""The inconsistency we're having this year, ultimately it comes down to me and my approach and something I need to try and fix and see if I can help the players in that area."","1"
"Sloppy Spurs booed off as Ipswich record first Premier League win",""We didn't start the game well at all."","0"
"Sloppy Spurs booed off as Ipswich record first Premier League win",""It was all sort of passive, without the ball, with the ball."","0"
"Sloppy Spurs booed off as Ipswich record first Premier League win",""I felt we didn't get the tempo or intensity right and then we gave ourselves a mountain to climb."","1"
"Sloppy Spurs booed off as Ipswich record first Premier League win",""Second half we were in the ascendancy and had opportunities obviously but we didn't do enough with them."","0"
"Sloppy Spurs booed off as Ipswich record first Premier League win",""It's a massive, significant moment."","1"
"Sloppy Spurs booed off as Ipswich record first Premier League win",""A day to cherish in the recent history."","1"
"Sloppy Spurs booed off as Ipswich record first Premier League win",""The journey the club has been on - the highs and the depths."","0"
"Sloppy Spurs booed off as Ipswich record first Premier League win",""For the fans to see their club in the Premier League and win in a stadium like this is a massive day."","1"
"Sloppy Spurs booed off as Ipswich record first Premier League win",""Where the club was two years ago to now competing in the Premier League a significant landmark."","1"
"Sloppy Spurs booed off as Ipswich record first Premier League win",""Just under two years ago Ipswich Town and Kieran McKenna were held to a 1-1 draw with Cheltenham Town in League One."","0"
"Sloppy Spurs booed off as Ipswich record first Premier League win",""What has transpired since has been incredible."","0"
"Sloppy Spurs booed off as Ipswich record first Premier League win",""Here they were, just two years later, beating Tottenham 2-1 in the Premier League in their own backyard."","0"
"Sloppy Spurs booed off as Ipswich record first Premier League win",""It's another landmark day for Ipswich Town as a football club, who in a strange quirk of fact beat Spurs 2-1 on their last visit to north London, back in 2001 when Alun Armstrong scored a late winner."","0"
"Sloppy Spurs booed off as Ipswich record first Premier League win","This was a tactical masterclass by the impressive McKenna, who showed everyone why Manchester United and Chelsea were genuinely considering giving him the keys to their club in the summer.","1"
"Sloppy Spurs booed off as Ipswich record first Premier League win","They deserved this win.","1"
"Sloppy Spurs booed off as Ipswich record first Premier League win","A first-half performance full of guile and creative attacking play backed up by a backs-to-the-wall, dogged and clever second half where they restricted Spurs to very little.","1"
"Sloppy Spurs booed off as Ipswich record first Premier League win","A first Premier League win and one they'll remember for a long time.","0"
"Sloppy Spurs booed off as Ipswich record first Premier League win","There is always going to be a problem that holds Postecoglou from seriously succeeding at Tottenham.","1"
"Sloppy Spurs booed off as Ipswich record first Premier League win","It revolves around the fact his team usually have to score two or more goals in a game to get a result.","1"
"Sloppy Spurs booed off as Ipswich record first Premier League win","They are so easy to score against.","1"
"Sloppy Spurs booed off as Ipswich record first Premier League win","Tottenham's style means they are vulnerable via so many avenues.","1"
"Sloppy Spurs booed off as Ipswich record first Premier League win","Set-pieces to start with.","0"
"Sloppy Spurs booed off as Ipswich record first Premier League win","Cameron Burgess hit the crossbar before Ipswich even took their lead via a header from a corner.","1"
"Sloppy Spurs booed off as Ipswich record first Premier League win","And when the play turns over Spurs offer so much space to wide forwards as Szmodics found out during a performance that he'll remember for a long time.","1"
"Sloppy Spurs booed off as Ipswich record first Premier League win","He scored one and played a massive part in Delap's goal.","0"
"Sloppy Spurs booed off as Ipswich record first Premier League win","Spurs just couldn't deal with him in the first half.","1"
"Sloppy Spurs booed off as Ipswich record first Premier League win","Yes, Tottenham are great to watch.","0"
"Sloppy Spurs booed off as Ipswich record first Premier League win","But days like these just show how far they truly are away from being a contender.","1"
"Newcastle fight back to stun Nottingham Forest","The City GroundAttendance:Attendance30,145.","0"
"Newcastle fight back to stun Nottingham Forest","Newcastle inflicted only a second Premier League defeat on Nottingham Forest this season as a barnstorming second-half comeback earned them a 3-1 victory at the City Ground.","1"
"Newcastle fight back to stun Nottingham Forest","Forest were aiming for a fourth straight top-flight win for the first time since 1995 - and they led at half-time.","1"
"Newcastle fight back to stun Nottingham Forest","Murillo scored his first goal in senior football to give the hosts the lead as the centre-back lost Alexander Isak at Anthony Elanga's free-kick to nod past Nick Pope (21).","1"
"Newcastle fight back to stun Nottingham Forest","It meant for the 10th time in 11 games, Forest had scored the opening goal - but this time they were unable to hold onto their advantage as Newcastle staged a spirited second-half fightback.","1"
"Newcastle fight back to stun Nottingham Forest","Isak atoned for his role in Forest's opener as he reacted quickest to a loose ball from a corner to stroke in the equaliser (54), before a superb finish from Joelinton, curling his left-foot shot in off the post, completed the turnaround (72).","1"
"Newcastle fight back to stun Nottingham Forest","Anthony Gordon was forced off with an injury, but his replacement Harvey Barnes scored within three minutes of coming on, reversing a shot between the legs of Nikola Milenkovic to beat Matz Sels at his near post (83).","1"
"Newcastle fight back to stun Nottingham Forest","The result means Newcastle rise to eighth in the table, while Forest remain in third ahead of the second instalment of Super Sunday between Chelsea and Arsenal.","0"
"Newcastle fight back to stun Nottingham Forest","After five games without a win, it is now three wins on the bounce for Newcastle, who have shown their resilience under Eddie Howe this term.","0"
"Newcastle fight back to stun Nottingham Forest","They have won two of five Premier League away games in which they have conceded first this season, as many as they won after falling 1-0 behind on the road in the competition in 2022-23 and 2023-24 combined.","0"
"Newcastle fight back to stun Nottingham Forest","Forest were left to rue a poor second-half performance as boss Nuno Espirito Santo suffered the customary manager of the month curse after winning October's gong.","1"
"Newcastle fight back to stun Nottingham Forest","The day started well for the hosts as they went ahead through Murillo.","0"
"Newcastle fight back to stun Nottingham Forest","The central defender, who will head away on international duty with Brazil after receiving his first call-up, got in front of his marker from Elanga's free-kick to glance past a helpless Pope.","1"
"Newcastle fight back to stun Nottingham Forest","Newcastle's response was good and they pushed for an immediate leveller, with Bruno Guimaraes forcing Sels into a stretching save.","0"
"Newcastle fight back to stun Nottingham Forest","The Belgium goalkeeper was again called into action to keep out Dan Burn's bundled effort at the far post.","0"
"Newcastle fight back to stun Nottingham Forest","Forest were on the back foot as half-time approached and Newcastle thought they should have had a penalty when Elanga went through the back of Joe Willock.","1"
"Newcastle fight back to stun Nottingham Forest","Newcastle started the second half on top again and Guimaraes came close with an audacious effort with the outside of his boot which went just over.","0"
"Newcastle fight back to stun Nottingham Forest","The visitors' dominance did leave them susceptible to Forest's counter attack and Nicolas Dominguez could have made it two as he raced clear from Chris Wood's pass but Pope saved with his feet.","0"
"Newcastle fight back to stun Nottingham Forest","And moments later, Newcastle were finally level.","0"
"Newcastle fight back to stun Nottingham Forest","Gordon's corner fell kindly to Isak who pounced to convert from close range.","1"
"Newcastle fight back to stun Nottingham Forest","The game opened up and, as Forest countered again, Burn was lucky not to earn a second yellow card when he chopped down Jota Silva.","1"
"Newcastle fight back to stun Nottingham Forest","Isak blazed a volley just wide before Newcastle did go ahead from a counter attack of their own.","0"
"Newcastle fight back to stun Nottingham Forest","Isak fed Joelinton and the Brazilian was given too much space to curl into the far corner from the edge of the area.","1"
"Newcastle fight back to stun Nottingham Forest","They killed the game in the 83rd minute with another goal from back to front as Barnes converted at the near post.","0"
"Newcastle fight back to stun Nottingham Forest","I am very pleased even though we lost the game, I am very pleased and all of us at Forest should be proud of our players and how we were working together," the Portuguese said.","1"
"Newcastle fight back to stun Nottingham Forest","Let's go again, just proud from day one of how we were working as a team.","0"
"Newcastle fight back to stun Nottingham Forest","I would not say I'm frustrated, we lost the game, when you lose and win there is always a lesson to be learned, today we must learn some important lessons.","1"
"Newcastle fight back to stun Nottingham Forest","It's easy to see we have been punished by the way we have been punishing other teams.","1"
"Newcastle fight back to stun Nottingham Forest","I cannot say it is a bad performance, we have to give credit to Newcastle, they are a good team who were able to control us and take advantage of some decisions we made.","1"
"Newcastle fight back to stun Nottingham Forest","They have quality and were lethal in their chances.","0"
"Newcastle fight back to stun Nottingham Forest","We needed some momentum.","0"
"Newcastle fight back to stun Nottingham Forest","We always say how quickly football can change and your fortunes can turn.","0"
"Newcastle fight back to stun Nottingham Forest","So three wins and there is a totally different feel about the team.","0"
"Newcastle fight back to stun Nottingham Forest","I'm really pleased today because an away game, going 1-0 down to come back and win in the way that we did, I think is a big moment for us.","1"
"Newcastle fight back to stun Nottingham Forest","We probably don't want an international break at this moment in time but it's there and we have got an extended break as well because we play on the Monday, not the Saturday, when we come back.","1"
"Newcastle fight back to stun Nottingham Forest","So players will go away, we go to Saudi Arabia, we come back but we try and keep the feeling that we have now.","0"
"Newcastle fight back to stun Nottingham Forest","We know that we're in a good position and we're building our season but we have some key games to come.","0"
"Newcastle fight back to stun Nottingham Forest","For the first goal, Isak makes it look so easy, but he just reacts well and gets a nice side foot and it just guides it into the corner.","1"
"Newcastle fight back to stun Nottingham Forest","It looks an easy chance, but you see a lot of players just slash at that, maybe kick it over the bar, but he's so calm, finishes it with aplomb.","1"
"Newcastle fight back to stun Nottingham Forest","Forest were chasing the game and it was a lovely piece of play for Barnes' goal.","1"
"Newcastle fight back to stun Nottingham Forest","We see it so often with players cutting inside.","0"
"Newcastle fight back to stun Nottingham Forest","The defender opens his body up and just gets it through his legs in that near post.","0"
"Newcastle fight back to stun Nottingham Forest","Good strike.","0"
"Newcastle fight back to stun Nottingham Forest","He's a good player.","0"
"Newcastle fight back to stun Nottingham Forest","It's so difficult for him at the moment because of Anthony Gordon's form, but he should really be, with his quality, playing regularly.","1"
"Newcastle fight back to stun Nottingham Forest","I'm a big fan of his.","0"
"Newcastle fight back to stun Nottingham Forest","I think Livramento makes this with his run.","1"
"Newcastle fight back to stun Nottingham Forest","I think it's a great run.","0"
"Newcastle fight back to stun Nottingham Forest","It's his run that takes the defender away and then it's easy.","1"
"Newcastle fight back to stun Nottingham Forest","Great finish, but I think he makes the run.","1"
"Newcastle fight back to stun Nottingham Forest","Running that 60, 70 yards for the overlap, takes the full-back away, gives him an opportunity as the lad comes across.","0"
"Newcastle fight back to stun Nottingham Forest","He can't stop.","0"
"Newcastle fight back to stun Nottingham Forest","Cuts inside him easily and then swings that left foot and what a finish.","0"
"Hits and misses: Could Liverpool win the title?","The Saturday late kick-off tends to bring with it a special atmosphere but there was an additional spring in the step of the Anfield masses ahead of Liverpool's game against Aston Villa.","0"
"Hits and misses: Could Liverpool win the title?","Manchester City's latest defeat offered the opportunity to move five points clear.","0"
"Hits and misses: Could Liverpool win the title?","Liverpool seized that chance, punishing Villa with two counter-attacks, one in each half, the first set up by Mohamed Salah and the second finished by him.","0"
"Hits and misses: Could Liverpool win the title?","There were moments of control but that pace on the counter-attack remains a feature of this team.","0"
"Hits and misses: Could Liverpool win the title?","In beating Bayer Leverkusen 4-0 on Tuesday, Luis Diaz had been the hat-trick hero with Cody Gakpo also on target.","0"
"Hits and misses: Could Liverpool win the title?","Here, Diaz moved wide to accommodate Darwin Nunez who duly delivered the breakthrough goal.","0"
"Hits and misses: Could Liverpool win the title?","Salah, of course, remains the chief architect.","0"
"Hits and misses: Could Liverpool win the title?","With Diogo Jota to return, the firepower is there for Liverpool, the form of Curtis Jones proving a reminder of the options in midfield too.","0"
"Hits and misses: Could Liverpool win the title?","The schedule looks demanding throughout the winter but there are some signs that Arne Slot could manage the workload.","0"
"Hits and misses: Could Liverpool win the title?","It was not the perfect performance from Slot's side, not the perfect night either with Trent Alexander-Arnold going off injured before the interval, but there is a momentum to Liverpool's season that Arsenal and Man City lack.","1"
"Hits and misses: Could Liverpool win the title?","It is 15 wins from 17 for Slot now.","0"
"Hits and misses: Could Liverpool win the title?","City might be expected to regroup during the international break, but that five-point lead brings belief.","0"
"Hits and misses: Could Liverpool win the title?","Maybe it will not need north of 90 points to claim this particular Premier League title.","0"
"Hits and misses: Could Liverpool win the title?","If so, 28 from 11 puts Liverpool ahead of the game.","0"
"Hits and misses: Could Liverpool win the title?","Anfield is abuzz again.","0"
"Hits and misses: Could Liverpool win the title?","Why are Man City less convincing now?","0"
"Hits and misses: Could Liverpool win the title?","They seem to have holes from front to back - and at the back, Rodri's absence looks likely to be the critical factor.","1"
"Hits and misses: Could Liverpool win the title?","Brighton created eight big chances in their 2-1 win according to Opta - that is the most City have conceded in a single game under Pep Guardiola.","1"
"Hits and misses: Could Liverpool win the title?","Since Rodri's injury, City have been so open on the counter-attack.","0"
"Hits and misses: Could Liverpool win the title?","In all competitions, they have conceded 26 shots from fast breaks this season - that is more than any Premier League side.","1"
"Hits and misses: Could Liverpool win the title?","With the Spaniard out, City are simply unable to snuff out teams breaking them in the transitions, and therefore have less dominance on a game.","1"
"Hits and misses: Could Liverpool win the title?","That load to stop fast breaks has been shared out in this City team to little effect.","0"
"Hits and misses: Could Liverpool win the title?","Mateo Kovacic has been unable to stop the flow and not even Kyle Walker's pace can bail them out.","0"
"Hits and misses: Could Liverpool win the title?","The right-back was constantly troubled by Kaoru Mitoma and Pervis Estupinan down that flank, it was no surprise that Brighton's equaliser came from that side of the pitch.","1"
"Hits and misses: Could Liverpool win the title?","The second goal?","0"
"Hits and misses: Could Liverpool win the title?","Rodri's absence could be pointed out again.","0"
"Hits and misses: Could Liverpool win the title?","How easy was it for Carlos Baleba to find Joao Pedro with a pass through the middle of the pitch?","0"
"Hits and misses: Could Liverpool win the title?","Then for Pedro to find Matt O'Riley for the winner?","0"
"Hits and misses: Could Liverpool win the title?","If there was not any doubt before, Man City miss Rodri.","1"
"Hits and misses: Could Liverpool win the title?","With injury-hit Crystal Palace forced to field Marc Guehi and debutant Justin Devenny in a makeshift midfield, Emile Smith Rowe must have been licking his lips.","1"
"Hits and misses: Could Liverpool win the title?","The in-form Fulham forward feasted on the space he was able to find in that area of the pitch, picking out the runs of his team-mates beyond a stretched defence, and finding the net himself.","0"
"Hits and misses: Could Liverpool win the title?","The narrowest of offside calls saw him miss out on a second goal.","0"
"Hits and misses: Could Liverpool win the title?","It was a performance which may have been aided by Palace's problems but it underlined the fine form rejuvenated Smith Rowe has found at Fulham.","1"
"Hits and misses: Could Liverpool win the title?","Having watched him up close twice in the space of a week, it is clear to see the confidence and verve which propelled him into the spotlight at Arsenal is back.","1"
"Hits and misses: Could Liverpool win the title?","After all his injury problems that is something to be celebrated.","0"
"Hits and misses: Could Liverpool win the title?","After steps forward against Tottenham, Aston Villa and Wolves, Crystal Palace were suffering again on Saturday, when their bare-bones squad was beaten 2-0 by Fulham.","0"
"Hits and misses: Could Liverpool win the title?","Wolves' win at Southampton has darkened their situation.","0"
"Hits and misses: Could Liverpool win the title?","Just one point and goal difference spares them from a place in the relegation zone.","0"
"Hits and misses: Could Liverpool win the title?","Their absentee number is extensive - there were two goalkeepers and three teenagers on their bench.","0"
"Hits and misses: Could Liverpool win the title?","At Selhurst Park, Will Hughes' suspension added to an injury list including chief creator Eberechi Eze and forward Eddie Nketiah.","0"
"Hits and misses: Could Liverpool win the title?","Hughes will be back for the trip to Aston Villa after the international break but now Daichi Kamada will be missing after his straight red.","0"
"Hits and misses: Could Liverpool win the title?","Of the players in the treatment room?","0"
"Hits and misses: Could Liverpool win the title?","It could be that no one comes back," said boss Oliver Glasner.","0"
"Hits and misses: Could Liverpool win the title?","Maybe one.","0"
"Hits and misses: Could Liverpool win the title?","Maximum two straight after the international break.","0"
"Hits and misses: Could Liverpool win the title?","Even with those mitigating circumstances - how could a makeshift midfield of Guehi and Devenny cope with Fulham's playmakers?","1"
"Hits and misses: Could Liverpool win the title?","- Glasner was less than impressed with his side's performance.","0"
"Hits and misses: Could Liverpool win the title?","We made too many easy mistakes," he said, listing similar errors against Nottingham Forest and Wolves.","0"
"Hits and misses: Could Liverpool win the title?","When Brighton sold Moises Caicedo, you just knew they had a plan.","1"
"Hits and misses: Could Liverpool win the title?","There was one man they wanted and paid Lille £23.2m for him.","0"
"Hits and misses: Could Liverpool win the title?","It has taken time for it to look like money well spent, but Carlos Baleba is starting to look the real deal in this Brighton midfield.","1"
"Hits and misses: Could Liverpool win the title?","He changed the game for the Seagulls when springing from the bench at half-time in their exciting 2-1 victory over Manchester City.","1"
"Hits and misses: Could Liverpool win the title?","Wolves have conceded more goals than any other side in the Premier League - but they put that behind them for the crucial fixture against Southampton.","1"
"Hits and misses: Could Liverpool win the title?","O'Neil's team saw less of the ball - only 28 per cent of it to be exact - but limited Southampton to just one shot on target as they won 2-0.","1"
"Hits and misses: Could Liverpool win the title?","They were organised and disciplined throughout, which will be welcomed by management, players and the fanbase.","1"
"Hits and misses: Could Liverpool win the title?","We were solid," O\'Neil said after securing the first clean sheet of the season.","0"
"Hits and misses: Could Liverpool win the title?","Took a bit of moving around as their shape caused us some issues.","1"
"Hits and misses: Could Liverpool win the title?","We spoke about being humble enough about defending low.","0"
"Hits and misses: Could Liverpool win the title?","As this performance shows, Wolves have sufficient quality in the squad to threaten teams in this league through the likes of Matheus Cunha and Joao Gomes.","1"
"Hits and misses: Could Liverpool win the title?","Scoring has never been the problem, it is shutting teams out which has caused them to plummet down the standings.","1"
"Hits and misses: Could Liverpool win the title?","Staying on the topic of goals - but for all the wrong reasons in Southampton's case.","0"
"Hits and misses: Could Liverpool win the title?","No team has scored less than them in the Premier League and this game showed exactly why.","1"
"Hits and misses: Could Liverpool win the title?","Russell Martin's side had 72 per cent of the ball at Molineux - but this translated to just 0.60xG in front of goal.","1"
"Hits and misses: Could Liverpool win the title?","In fact, despite having almost triple the amount of possession, Saints recorded just one more touch than their opponents in the penalty area.","1"
"Hits and misses: Could Liverpool win the title?","It is a statistic which only highlights the serious problem plaguing Southampton and Martin is well aware of it.","1"
"Hits and misses: Could Liverpool win the title?","We should do more with the ball," he said.","0"
"Hits and misses: Could Liverpool win the title?","To be in the final third as much as we were, I would expect us to have something to show for it.","1"
"Hits and misses: Could Liverpool win the title?","It is not good enough.","0"
"Hits and misses: Could Liverpool win the title?","We were made to pay for individual errors.","1"
"Hits and misses: Could Liverpool win the title?","We played really good football until we got there.","0"
"Hits and misses: Could Liverpool win the title?","There has to be more.","0"
"Hits and misses: Could Liverpool win the title?","The only thing I am disappointed with is that we did not create more.","1"
"Hits and misses: Could Liverpool win the title?","I don't remember a quality first half.","0"
"Hits and misses: Could Liverpool win the title?","That was Julen Lopetegui's take on an awful opening 45 minutes which did little to lift the gloom at the London Stadium.","1"
"Hits and misses: Could Liverpool win the title?","By the end, West Ham had marginally improved, but it was not enough to prevent loud boos ringing out at full-time as they drew 0-0 with Everton.","1"
"Hits and misses: Could Liverpool win the title?","After 11 games in charge, many supporters have made up their minds on their new manager.","0"
"Hits and misses: Could Liverpool win the title?","Jordan Pickford made six saves - his most in a Premier League match since April - but Lopetegui pointing out how the Everton goalkeeper was among the best players was clutching at straws.","1"
"Hits and misses: Could Liverpool win the title?","A better side would have punished just how poorly West Ham started, and addressing how sluggish they have been in first halves throughout the season is something Lopetegui is yet to rectify.","1"
"Hits and misses: Could Liverpool win the title?","It was not until the 44th minute that Pickford had a save to make.","0"
"Hits and misses: Could Liverpool win the title?","The first half was not good but we had four or five clear chances in the second," said a bullish Hammers boss.","0"
"Hits and misses: Could Liverpool win the title?","Sometimes it is about having personality to grow up in situations.","0"
"Hits and misses: Could Liverpool win the title?","We need to have the attitude to be one aggressive team.","0"
"Hits and misses: Could Liverpool win the title?","This gutsy goalless draw was not the sort you wanted to lose.","0"
"Hits and misses: Could Liverpool win the title?","Seven days ago at St Mary's, Everton managed to be on the receiving end of a late sucker-punch, and when Danny Ings came on as a second-half substitute, many of those who had made the journey south to the capital would have feared a similar outcome.","1"
"Hits and misses: Could Liverpool win the title?","Only Pickford's brilliance ensured that would not be the case, but in truth neither side deserved a win from a joyless encounter desperately lacking in quality.","1"
"Hits and misses: Could Liverpool win the title?","Crysencio Summerville's defending was actually the highlight of a dreadful opening 45 minutes.","0"
"Hits and misses: Could Liverpool win the title?","His moment at the other end came from a rare flicker of guile as Lucas Paqueta dissected Everton's defence.","0"
"Hits and misses: Could Liverpool win the title?","It's a good point and good clean sheet," said Sean Dyche.","0"
"Hits and misses: Could Liverpool win the title?","We couldn't find that edge in the final third or that bit of devil which could have made a difference.","0"
"Hits and misses: Could Liverpool win the title?","It is clear to see what Dyche means about finding the devil.","0"
"Hits and misses: Could Liverpool win the title?","It is no surprise, given Dwight McNeil was missing through injury.","0"
"Hits and misses: Could Liverpool win the title?","No player has played more passes into the box (including crosses) in the Premier League this season than McNeil heading into the weekend (86).","0"
"Hits and misses: Could Liverpool win the title?","Bournemouth's last two impressive results, a 1-1 draw at Aston Villa and the 1-0 home win over champions Manchester City, were in part thanks to the fine goalkeeping of deputy Mark Travers, standing in for the injured Kepa Arrizabalaga.","0"
"Hits and misses: Could Liverpool win the title?","But his player-of-the-match performance at Villa Park and a point-blank stop to keep out Erling Haaland in added time were not enough to convince head coach Andoni Iraola to keep him in the side at Brentford with Kepa once again available after returning to fitness.","1"
"Hits and misses: Could Liverpool win the title?","Iraola's change, perhaps predictably, knowing Kepa's frailties at dealing with crosses and Brentford being one of the most direct teams in the Premier League, shone an unwanted spotlight on the goalkeeping situation at Bournemouth with the Spaniard struggling as the Cherries lost 3-2.","1"
"Hits and misses: Could Liverpool win the title?","Kepa flapped at crosses throughout the game, and it was his inability to hold on to a ball into the box that led to Brentford getting the throw-in from which Yoane Wissa headed in a first-half equaliser.","1"
"Hits and misses: Could Liverpool win the title?","But the most glaring of errors on a difficult afternoon for the Chelsea loanee, signed for a world-record £71.6m fee for a goalkeeper from Athletic Bilbao in 2018, was his failure to cover his near post for Mikkel Damsgaard's equaliser in the second half.","1"
"Hits and misses: Could Liverpool win the title?","Iraola defended his goalkeeper in his post-match press conference, in which Kepa was the most asked about topic, but even the head coach acknowledged he could have done better for Brentford's second equaliser.","1"
"Hits and misses: Could Liverpool win the title?","The Bournemouth boss will have plenty of time over the international break to consider how he handles this situation moving forward.","0"
"Hits and misses: Could Liverpool win the title?","But there is a decision to make with Travers, now 25, likely to be seeking more game-time and Kepa's future beyond this season unclear.","0"
"Hits and misses: Could Liverpool win the title?","Brentford made headlines earlier in the season for scoring in the first two minutes for four Premier League games running.","0"
"Hits and misses: Could Liverpool win the title?","They repeated their party trick, mid-game admittedly, against Bournemouth, equalising to make it 2-2 just 21 seconds after the restart.","0"
"Hits and misses: Could Liverpool win the title?","No sooner had Bournemouth taken the lead through a wonderfully worked set-piece goal finished off by Justin Kluivert than they were picking the ball out of their own net.","0"
"Hits and misses: Could Liverpool win the title?","It was a killer blow, one that likely decided the game, turning the momentum on its head.","1"
"Hits and misses: Could Liverpool win the title?","Iraola, the Bournemouth boss, was frustrated after the game because his side knew what was coming but could not stop it.","1"
"Hits and misses: Could Liverpool win the title?","We know.","0"
"Hits and misses: Could Liverpool win the title?","Everyone knows.","0"
"Hits and misses: Could Liverpool win the title?","They score a lot of goals after kick-offs.","0"
"Hits and misses: Could Liverpool win the title?","They go back and then go long on the left.","0"
"Hits and misses: Could Liverpool win the title?","You have to be better than them.","0"
"Hits and misses: Could Liverpool win the title?","Bournemouth, on this occasion, were not.","0"
"Hits and misses: Could Liverpool win the title?","Others have tried and failed to stop Brentford, the Premier League's restart kings.","0"
"Hits and misses: Could Liverpool win the title?","Man City, Tottenham, West Ham and Wolves fell victim to this earlier in the season.","0"
"Hits and misses: Could Liverpool win the title?","Likely others will follow, too.","0"
"Salah-inspired Liverpool beat Villa to go five points clear at the top","Anfield.","0"
"Salah-inspired Liverpool beat Villa to go five points clear at the top","Liverpool beat Aston Villa 2-0 at Anfield to capitalise on Manchester City's defeat at Brighton and move five points clear at the top of the Premier League table.","1"
"Salah-inspired Liverpool beat Villa to go five points clear at the top","Buoyed by City's slip, Darwin Nunez's first-half goal put Arne Slot's side on course for victory amid an excitable atmosphere and, though Villa played their part in an entertaining contest, Mohamed Salah's breakaway goal sealed the points late on.","1"
"Salah-inspired Liverpool beat Villa to go five points clear at the top","The victory, a 15th in 17 games for Liverpool in all competitions, extends their lead at the top and offers hope that Slot's first season could prove to be a spectacular one.","1"
"Salah-inspired Liverpool beat Villa to go five points clear at the top","Villa are eighth after a fourth loss in a row in all competitions for the first time under Unai Emery.","0"
